Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,is_non_wear_day,total_active_minutes,total_logged_minutes,sedentary_share_pct,activity_tier,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,has_sleep_log,day_of_week,is_weekend,week_number
1624580081,2016-04-13,7007,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,False,148,1440,89.72222222222223,"Low active (5,000-7,499)",,,,False,Wednesday,False,15
1624580081,2016-04-14,9107,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,False,236,1440,83.61111111111111,"Somewhat active (7,500-9,999)",,,,False,Thursday,False,15
1624580081,2016-04-15,1510,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,False,96,1440,93.33333333333333,"Sedentary (<5,000)",,,,False,Friday,False,15
1624580081,2016-04-16,5370,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,False,176,1440,87.77777777777777,"Low active (5,000-7,499)",,,,False,Saturday,True,15
1624580081,2016-04-17,6175,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,False,164,1440,88.61111111111111,"Low active (5,000-7,499)",,,,False,Sunday,True,15
1624580081,2016-04-18,10536,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,False,226,1440,84.30555555555556,"Active (10,000-12,499)",,,,False,Monday,False,16
1624580081,2016-04-19,2916,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,False,141,1440,90.20833333333333,"Sedentary (<5,000)",,,,False,Tuesday,False,16
1624580081,2016-04-20,4974,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,False,151,1440,89.51388888888889,"Sedentary (<5,000)",,,,False,Wednesday,False,16
1624580081,2016-04-21,6349,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,False,186,1440,87.08333333333333,"Low active (5,000-7,499)",,,,False,Thursday,False,16
1624580081,2016-04-22,4026,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,False,199,1440,86.18055555555556,"Sedentary (<5,000)",,,,False,Friday,False,16
1624580081,2016-04-23,8538,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,False,227,1440,84.23611111111111,"Somewhat active (7,500-9,999)",,,,False,Saturday,True,16
1624580081,2016-04-24,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,False,219,1440,84.79166666666667,"Low active (5,000-7,499)",,,,False,Sunday,True,16
1624580081,2016-04-25,6497,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,False,202,1440,85.97222222222223,"Low active (5,000-7,499)",,,,False,Monday,False,17
1624580081,2016-04-26,2826,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,False,140,1440,90.27777777777777,"Sedentary (<5,000)",,,,False,Tuesday,False,17
1624580081,2016-04-27,8367,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,False,207,1440,85.625,"Somewhat active (7,500-9,999)",,,,False,Wednesday,False,17
1624580081,2016-04-28,2759,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,False,120,1440,91.66666666666667,"Sedentary (<5,000)",,,,False,Thursday,False,17
1624580081,2016-04-29,2390,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,False,150,1440,89.58333333333333,"Sedentary (<5,000)",,,,False,Friday,False,17
1624580081,2016-04-30,6474,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,False,258,1440,82.08333333333333,"Low active (5,000-7,499)",,,,False,Saturday,True,17
1624580081,2016-05-01,36019,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,False,420,1440,70.83333333333333,"Highly active (12,500+)",,,,False,Sunday,True,17
1624580081,2016-05-02,7155,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,False,179,1440,87.56944444444444,"Low active (5,000-7,499)",,,,False,Monday,False,18
1624580081,2016-05-03,2100,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,False,96,1440,93.33333333333333,"Sedentary (<5,000)",,,,False,Tuesday,False,18
1624580081,2016-05-04,2193,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,False,118,1440,91.80555555555556,"Sedentary (<5,000)",,,,False,Wednesday,False,18
1624580081,2016-05-05,2470,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,False,117,1440,91.875,"Sedentary (<5,000)",,,,False,Thursday,False,18
1624580081,2016-05-06,1727,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,False,102,1440,92.91666666666667,"Sedentary (<5,000)",,,,False,Friday,False,18
1624580081,2016-05-07,2104,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,False,182,1440,87.36111111111111,"Sedentary (<5,000)",,,,False,Saturday,True,18
1624580081,2016-05-08,3427,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,False,152,1440,89.44444444444444,"Sedentary (<5,000)",,,,False,Sunday,True,18
1624580081,2016-05-09,1732,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,False,91,1440,93.68055555555556,"Sedentary (<5,000)",,,,False,Monday,False,19
1624580081,2016-05-10,2969,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,False,139,1440,90.34722222222223,"Sedentary (<5,000)",,,,False,Tuesday,False,19
1624580081,2016-05-11,3134,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,False,112,1440,92.22222222222223,"Sedentary (<5,000)",,,,False,Wednesday,False,19
1624580081,2016-05-12,2971,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,False,107,997,89.2678034102307,"Sedentary (<5,000)",,,,False,Thursday,False,19
1644430081,2016-04-12,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,False,309,1440,78.54166666666667,"Active (10,000-12,499)",,,,False,Tuesday,False,15
1644430081,2016-04-13,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,False,181,1440,87.43055555555556,"Somewhat active (7,500-9,999)",,,,False,Wednesday,False,15
1644430081,2016-04-14,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,False,315,1440,78.125,"Active (10,000-12,499)",,,,False,Thursday,False,15
1644430081,2016-04-15,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,False,177,1440,87.70833333333333,"Low active (5,000-7,499)",,,,False,Friday,False,15
1644430081,2016-04-16,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,False,305,1440,78.81944444444444,"Highly active (12,500+)",,,,False,Saturday,True,15
1644430081,2016-04-17,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,False,228,1440,84.16666666666667,"Somewhat active (7,500-9,999)",,,,False,Sunday,True,15
1644430081,2016-04-18,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,False,169,1440,88.26388888888889,"Low active (5,000-7,499)",,,,False,Monday,False,16
1644430081,2016-04-19,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,False,341,1440,76.31944444444444,"Active (10,000-12,499)",,,,False,Tuesday,False,16
1644430081,2016-04-20,2436,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430,False,125,1440,91.31944444444444,"Sedentary (<5,000)",,,,False,Wednesday,False,16
1644430081,2016-04-21,1223,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140,False,38,1440,97.36111111111111,"Sedentary (<5,000)",,,,False,Thursday,False,16
1644430081,2016-04-22,3673,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344,False,86,1440,94.02777777777777,"Sedentary (<5,000)",,,,False,Friday,False,16
1644430081,2016-04-23,6637,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677,False,175,1440,87.84722222222223,"Low active (5,000-7,499)",,,,False,Saturday,True,16
1644430081,2016-04-24,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413,False,89,1440,93.81944444444444,"Sedentary (<5,000)",,,,False,Sunday,True,16
1644430081,2016-04-25,3580,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497,False,103,1440,92.84722222222223,"Sedentary (<5,000)",,,,False,Monday,False,17
1644430081,2016-04-26,9919,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123,False,275,1440,80.90277777777777,"Somewhat active (7,500-9,999)",,,,False,Tuesday,False,17
1644430081,2016-04-27,3032,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489,False,118,1440,91.80555555555556,"Sedentary (<5,000)",,,,False,Wednesday,False,17
1644430081,2016-04-28,9405,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108,False,283,1440,80.34722222222223,"Somewhat active (7,500-9,999)",,,,False,Thursday,False,17
1644430081,2016-04-29,3176,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498,False,120,1313,90.86062452399086,"Sedentary (<5,000)",1.0,119.0,127.0,True,Friday,False,17
1644430081,2016-04-30,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846,False,482,1298,62.865947611710325,"Highly active (12,500+)",1.0,124.0,142.0,True,Saturday,True,17
1644430081,2016-05-01,6132,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696,False,173,1081,83.99629972247918,"Low active (5,000-7,499)",,,,False,Sunday,True,17
1644430081,2016-05-02,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580,False,156,838,81.38424821002387,"Sedentary (<5,000)",1.0,796.0,961.0,True,Monday,False,18
1644430081,2016-05-03,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324,False,325,1440,77.43055555555556,"Highly active (12,500+)",,,,False,Tuesday,False,18
1644430081,2016-05-04,2309,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,False,52,1440,96.38888888888889,"Sedentary (<5,000)",,,,False,Wednesday,False,18
1644430081,2016-05-05,4363,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463,False,99,1440,93.125,"Sedentary (<5,000)",,,,False,Thursday,False,18
1644430081,2016-05-06,9787,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,False,386,1440,73.19444444444444,"Somewhat active (7,500-9,999)",,,,False,Friday,False,18
1644430081,2016-05-07,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,False,301,1440,79.09722222222223,"Highly active (12,500+)",,,,False,Saturday,True,18
1644430081,2016-05-08,6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,False,295,1286,77.06065318818041,"Low active (5,000-7,499)",1.0,137.0,154.0,True,Sunday,True,18
1644430081,2016-05-09,6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,False,341,1440,76.31944444444444,"Low active (5,000-7,499)",,,,False,Monday,False,19
1644430081,2016-05-10,9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,False,186,1440,87.08333333333333,"Somewhat active (7,500-9,999)",,,,False,Tuesday,False,19
1644430081,2016-05-11,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,False,49,762,93.56955380577428,"Sedentary (<5,000)",,,,False,Wednesday,False,19
1844505072,2016-04-12,6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,False,339,1440,76.45833333333333,"Low active (5,000-7,499)",,,,False,Tuesday,False,15
1844505072,2016-04-13,4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,False,248,1440,82.77777777777777,"Sedentary (<5,000)",,,,False,Wednesday,False,15
1844505072,2016-04-14,7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,False,373,1216,69.32565789473684,"Somewhat active (7,500-9,999)",,,,False,Thursday,False,15
1844505072,2016-04-15,3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,False,176,703,74.96443812233287,"Sedentary (<5,000)",1.0,644.0,961.0,True,Friday,False,15
1844505072,2016-04-16,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,False,147,1440,89.79166666666667,"Sedentary (<5,000)",,,,False,Saturday,True,15
1844505072,2016-04-17,4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,False,209,1440,85.48611111111111,"Sedentary (<5,000)",,,,False,Sunday,True,15
1844505072,2016-04-18,4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,False,229,1440,84.09722222222223,"Sedentary (<5,000)",,,,False,Monday,False,16
1844505072,2016-04-19,197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,False,10,1440,99.30555555555556,"Sedentary (<5,000)",,,,False,Tuesday,False,16
1844505072,2016-04-20,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,False,1,1440,99.93055555555556,"Sedentary (<5,000)",,,,False,Wednesday,False,16
1844505072,2016-04-21,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,False,323,1440,77.56944444444444,"Somewhat active (7,500-9,999)",,,,False,Thursday,False,16
1844505072,2016-04-22,5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,False,220,1440,84.72222222222223,"Low active (5,000-7,499)",,,,False,Friday,False,16
1844505072,2016-04-23,3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,False,139,1440,90.34722222222223,"Sedentary (<5,000)",,,,False,Saturday,True,16
1844505072,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,True,0,1440,100.0,"Sedentary (<5,000)",,,,False,Sunday,True,16
1844505072,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,True,0,1440,100.0,"Sedentary (<5,000)",,,,False,Monday,False,17
1844505072,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,True,0,1440,100.0,"Sedentary (<5,000)",,,,False,Tuesday,False,17
1844505072,2016-04-27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,False,1,1440,99.93055555555556,"Sedentary (<5,000)",,,,False,Wednesday,False,17
1844505072,2016-04-28,6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,False,302,1440,79.02777777777777,"Low active (5,000-7,499)",,,,False,Thursday,False,17
1844505072,2016-04-29,4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,False,247,1329,81.41459744168547,"Sedentary (<5,000)",,,,False,Friday,False,17
1844505072,2016-04-30,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,False,184,402,54.22885572139303,"Sedentary (<5,000)",1.0,722.0,961.0,True,Saturday,True,17
1844505072,2016-05-01,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,False,82,667,87.70614692653673,"Sedentary (<5,000)",1.0,590.0,961.0,True,Sunday,True,17
1844505072,2016-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,True,0,1440,100.0,"Sedentary (<5,000)",,,,False,Monday,False,18
1844505072,2016-05-03,4059,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742,False,184,1440,87.22222222222223,"Sedentary (<5,000)",,,,False,Tuesday,False,18
1844505072,2016-05-04,2080,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549,False,87,1440,93.95833333333333,"Sedentary (<5,000)",,,,False,Wednesday,False,18
1844505072,2016-05-05,2237,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589,False,120,1440,91.66666666666667,"Sedentary (<5,000)",,,,False,Thursday,False,18
1844505072,2016-05-06,44,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351,False,2,1440,99.86111111111111,"Sedentary (<5,000)",,,,False,Friday,False,18
